,img_name,WnID,bboxes,sample,pixel_w,pixel_h,Species,box_coords,n_boxes
19453,n01664990_13102,n01664990,False,train,200,150,Hawksbill Turtle,,
19454,n01664990_13597,n01664990,False,test,200,136,Hawksbill Turtle,,
19455,n01664990_13781,n01664990,False,train,200,130,Hawksbill Turtle,,
19456,n01664990_14181,n01664990,False,train,800,600,Hawksbill Turtle,,
19457,n01664990_14574,n01664990,False,test,207,300,Hawksbill Turtle,,
19458,n01664990_14579,n01664990,False,val,220,165,Hawksbill Turtle,,
19459,n01664990_14880,n01664990,False,val,329,197,Hawksbill Turtle,,
19460,n01664990_14905,n01664990,False,val,218,153,Hawksbill Turtle,,
19461,n01664990_14944,n01664990,False,train,280,420,Hawksbill Turtle,,
19462,n01664990_15198,n01664990,False,train,285,213,Hawksbill Turtle,,
19463,n01664990_15366,n01664990,False,val,160,113,Hawksbill Turtle,,
19464,n01664990_15399,n01664990,False,train,167,250,Hawksbill Turtle,,
19465,n01664990_15476,n01664990,False,train,250,188,Hawksbill Turtle,,
19466,n01664990_15522,n01664990,False,val,225,300,Hawksbill Turtle,,
19467,n01664990_15561,n01664990,False,test,448,320,Hawksbill Turtle,,
19468,n01664990_15838,n01664990,False,train,150,216,Hawksbill Turtle,,
19469,n01664990_15985,n01664990,False,train,250,163,Hawksbill Turtle,,
19470,n01664990_16150,n01664990,False,train,500,375,Hawksbill Turtle,,
19471,n01664990_16159,n01664990,False,val,164,195,Hawksbill Turtle,,
19472,n01664990_16291,n01664990,False,train,160,120,Hawksbill Turtle,,
19473,n01664990_16312,n01664990,False,train,220,144,Hawksbill Turtle,,
19474,n01664990_16385,n01664990,False,val,500,375,Hawksbill Turtle,,
19475,n01664990_16813,n01664990,False,train,500,354,Hawksbill Turtle,,
19476,n01664990_17656,n01664990,False,train,500,375,Hawksbill Turtle,,
19477,n01664990_19048,n01664990,False,test,500,358,Hawksbill Turtle,,
19478,n01664990_19129,n01664990,False,test,500,375,Hawksbill Turtle,,
19479,n01664990_19909,n01664990,False,test,300,196,Hawksbill Turtle,,
19480,n01664990_636,n01664990,False,val,640,457,Hawksbill Turtle,,
19481,n01664990_747,n01664990,False,train,400,300,Hawksbill Turtle,,
19482,n01664990_1137,n01664990,False,val,200,151,Hawksbill Turtle,,
19483,n01664990_1639,n01664990,False,val,450,338,Hawksbill Turtle,,
19484,n01664990_2821,n01664990,False,test,256,192,Hawksbill Turtle,,
19485,n01664990_3001,n01664990,False,train,400,300,Hawksbill Turtle,,
19486,n01664990_3137,n01664990,False,test,640,480,Hawksbill Turtle,,
19487,n01664990_3174,n01664990,False,test,640,480,Hawksbill Turtle,,
19488,n01664990_3416,n01664990,False,train,730,485,Hawksbill Turtle,,
19489,n01664990_3904,n01664990,False,train,160,112,Hawksbill Turtle,,
19490,n01664990_3921,n01664990,False,train,500,333,Hawksbill Turtle,,
19491,n01664990_4737,n01664990,False,test,200,131,Hawksbill Turtle,,
19492,n01664990_4902,n01664990,False,train,400,260,Hawksbill Turtle,,
19493,n01664990_5210,n01664990,False,train,227,301,Hawksbill Turtle,,
19494,n01664990_5760,n01664990,False,val,640,480,Hawksbill Turtle,,
19495,n01664990_6097,n01664990,False,test,250,152,Hawksbill Turtle,,
19496,n01664990_6678,n01664990,False,val,205,149,Hawksbill Turtle,,
19497,n01664990_6923,n01664990,False,test,160,106,Hawksbill Turtle,,
19498,n01664990_6997,n01664990,False,train,242,150,Hawksbill Turtle,,
19499,n01664990_7013,n01664990,False,val,600,450,Hawksbill Turtle,,
19500,n01664990_7762,n01664990,False,val,160,119,Hawksbill Turtle,,
19501,n01664990_7914,n01664990,False,test,500,375,Hawksbill Turtle,,
19502,n01664990_8757,n01664990,False,train,200,138,Hawksbill Turtle,,
19503,n01664990_10027,n01664990,False,test,576,384,Hawksbill Turtle,,
19504,n01664990_10140,n01664990,False,train,248,186,Hawksbill Turtle,,
19505,n01664990_10331,n01664990,False,val,200,150,Hawksbill Turtle,,
19506,n01664990_10374,n01664990,False,test,524,393,Hawksbill Turtle,,
19507,n01664990_10603,n01664990,False,val,300,225,Hawksbill Turtle,,
19508,n01664990_11500,n01664990,False,train,160,108,Hawksbill Turtle,,
19509,n01664990_11839,n01664990,False,test,256,171,Hawksbill Turtle,,
19510,n01664990_15251,n01664990,False,train,684,528,Hawksbill Turtle,,
19511,n01664990_15491,n01664990,False,train,300,214,Hawksbill Turtle,,
19512,n01664990_15898,n01664990,False,val,231,173,Hawksbill Turtle,,
19513,n01664990_16033,n01664990,False,train,500,333,Hawksbill Turtle,,
19514,n01664990_16097,n01664990,False,test,378,297,Hawksbill Turtle,,
19515,n01664990_12,n01664990,False,val,500,271,Hawksbill Turtle,,
19516,n01664990_65,n01664990,False,train,375,500,Hawksbill Turtle,,
19517,n01664990_89,n01664990,False,train,500,284,Hawksbill Turtle,,
19518,n01664990_176,n01664990,False,val,300,224,Hawksbill Turtle,,
19519,n01664990_211,n01664990,False,test,95,63,Hawksbill Turtle,,
19520,n01664990_213,n01664990,False,train,650,488,Hawksbill Turtle,,
19521,n01664990_291,n01664990,False,train,640,480,Hawksbill Turtle,,
19522,n01664990_366,n01664990,False,train,200,125,Hawksbill Turtle,,
19523,n01664990_417,n01664990,False,train,1133,777,Hawksbill Turtle,,
19524,n01664990_495,n01664990,False,train,300,200,Hawksbill Turtle,,
19525,n01664990_513,n01664990,False,train,171,115,Hawksbill Turtle,,
19526,n01664990_587,n01664990,False,val,500,375,Hawksbill Turtle,,
19527,n01664990_650,n01664990,False,train,500,335,Hawksbill Turtle,,
19528,n01664990_668,n01664990,False,train,130,129,Hawksbill Turtle,,
19529,n01664990_686,n01664990,False,train,500,363,Hawksbill Turtle,,
19530,n01664990_723,n01664990,False,train,500,391,Hawksbill Turtle,,
19531,n01664990_797,n01664990,False,train,128,96,Hawksbill Turtle,,
19532,n01664990_826,n01664990,False,train,500,375,Hawksbill Turtle,,
19533,n01664990_981,n01664990,False,train,250,175,Hawksbill Turtle,,
19534,n01664990_1037,n01664990,False,test,550,344,Hawksbill Turtle,,
19535,n01664990_1055,n01664990,False,train,145,96,Hawksbill Turtle,,
19536,n01664990_1313,n01664990,False,train,320,240,Hawksbill Turtle,,
19537,n01664990_1347,n01664990,False,val,170,130,Hawksbill Turtle,,
19538,n01664990_1387,n01664990,False,train,500,375,Hawksbill Turtle,,
19539,n01664990_1564,n01664990,False,train,500,375,Hawksbill Turtle,,
19540,n01664990_1628,n01664990,False,train,162,252,Hawksbill Turtle,,
19541,n01664990_1732,n01664990,False,val,225,175,Hawksbill Turtle,,
19542,n01664990_1751,n01664990,False,train,450,300,Hawksbill Turtle,,
19543,n01664990_2015,n01664990,False,test,145,108,Hawksbill Turtle,,
19544,n01664990_2025,n01664990,False,val,82,66,Hawksbill Turtle,,
19545,n01664990_2032,n01664990,False,train,500,468,Hawksbill Turtle,,
19546,n01664990_2141,n01664990,False,test,500,338,Hawksbill Turtle,,
19547,n01664990_2238,n01664990,False,train,120,80,Hawksbill Turtle,,
19548,n01664990_2435,n01664990,False,train,130,98,Hawksbill Turtle,,
19549,n01664990_2447,n01664990,False,val,709,472,Hawksbill Turtle,,
19550,n01664990_2567,n01664990,False,test,450,300,Hawksbill Turtle,,
19551,n01664990_2807,n01664990,False,train,640,480,Hawksbill Turtle,,
19552,n01664990_2872,n01664990,False,train,540,200,Hawksbill Turtle,,
19553,n01664990_2892,n01664990,False,test,350,200,Hawksbill Turtle,,
19554,n01664990_2920,n01664990,False,test,640,480,Hawksbill Turtle,,
19555,n01664990_2925,n01664990,False,val,335,500,Hawksbill Turtle,,
19556,n01664990_2937,n01664990,False,train,500,400,Hawksbill Turtle,,
19557,n01664990_2947,n01664990,False,train,184,142,Hawksbill Turtle,,
19558,n01664990_3019,n01664990,False,train,530,330,Hawksbill Turtle,,
19559,n01664990_3113,n01664990,False,test,800,599,Hawksbill Turtle,,
19560,n01664990_3123,n01664990,False,val,640,480,Hawksbill Turtle,,
19561,n01664990_3157,n01664990,False,train,500,375,Hawksbill Turtle,,
19562,n01664990_3229,n01664990,False,train,145,96,Hawksbill Turtle,,
19563,n01664990_3267,n01664990,False,test,470,353,Hawksbill Turtle,,
19564,n01664990_3369,n01664990,False,train,500,375,Hawksbill Turtle,,
19565,n01664990_3549,n01664990,False,train,525,345,Hawksbill Turtle,,
19566,n01664990_3555,n01664990,False,val,160,119,Hawksbill Turtle,,
19567,n01664990_3582,n01664990,False,val,135,90,Hawksbill Turtle,,
19568,n01664990_3600,n01664990,False,val,462,311,Hawksbill Turtle,,
19569,n01664990_3602,n01664990,False,train,320,240,Hawksbill Turtle,,
19570,n01664990_3675,n01664990,False,train,500,375,Hawksbill Turtle,,
19571,n01664990_3698,n01664990,False,val,220,147,Hawksbill Turtle,,
19572,n01664990_3720,n01664990,False,train,460,322,Hawksbill Turtle,,
19573,n01664990_3759,n01664990,False,val,125,72,Hawksbill Turtle,,
19574,n01664990_3772,n01664990,False,train,465,243,Hawksbill Turtle,,
19575,n01664990_5686,n01664990,False,train,500,458,Hawksbill Turtle,,
19576,n01664990_5994,n01664990,False,test,500,333,Hawksbill Turtle,,
19577,n01664990_6741,n01664990,False,val,500,333,Hawksbill Turtle,,
19578,n01664990_7081,n01664990,False,train,500,375,Hawksbill Turtle,,
19579,n01664990_7485,n01664990,False,train,500,397,Hawksbill Turtle,,
19580,n01664990_7782,n01664990,False,val,500,400,Hawksbill Turtle,,
19581,n01664990_8331,n01664990,False,val,500,300,Hawksbill Turtle,,
19582,n01664990_8418,n01664990,False,train,500,360,Hawksbill Turtle,,
19583,n01664990_9779,n01664990,False,train,500,375,Hawksbill Turtle,,
19584,n01664990_12475,n01664990,False,train,490,500,Hawksbill Turtle,,
19585,n01664990_12763,n01664990,False,train,500,375,Hawksbill Turtle,,
19586,n01664990_12897,n01664990,False,train,500,330,Hawksbill Turtle,,
19587,n01664990_13071,n01664990,False,val,500,335,Hawksbill Turtle,,
19588,n01664990_13370,n01664990,False,train,500,375,Hawksbill Turtle,,
19589,n01664990_13986,n01664990,False,val,500,375,Hawksbill Turtle,,
19590,n01664990_14168,n01664990,False,train,500,360,Hawksbill Turtle,,
19591,n01664990_14802,n01664990,False,test,500,375,Hawksbill Turtle,,
19592,n01664990_16052,n01664990,False,train,500,338,Hawksbill Turtle,,
19593,n01664990_16184,n01664990,False,test,500,372,Hawksbill Turtle,,
19594,n01664990_16214,n01664990,False,train,500,335,Hawksbill Turtle,,
19595,n01664990_16499,n01664990,False,train,500,468,Hawksbill Turtle,,
19596,n01664990_16740,n01664990,False,val,450,299,Hawksbill Turtle,,
19597,n01664990_16972,n01664990,False,test,500,375,Hawksbill Turtle,,
19598,n01664990_17046,n01664990,False,test,500,400,Hawksbill Turtle,,
19599,n01664990_17553,n01664990,False,test,500,333,Hawksbill Turtle,,
19600,n01664990_17899,n01664990,False,test,500,388,Hawksbill Turtle,,
19601,n01664990_18470,n01664990,False,train,500,331,Hawksbill Turtle,,
19602,n01664990_18698,n01664990,False,train,500,375,Hawksbill Turtle,,
19603,n01664990_18771,n01664990,False,val,500,333,Hawksbill Turtle,,
19604,n01664990_4741,n01664990,False,test,150,202,Hawksbill Turtle,,
19605,n01664990_14363,n01664990,False,train,210,170,Hawksbill Turtle,,
19606,n01664990_18831,n01664990,False,train,176,135,Hawksbill Turtle,,
19607,n01664990_7114,n01664990,False,test,500,333,Hawksbill Turtle,,
19608,n01664990_18,n01664990,False,test,500,388,Hawksbill Turtle,,
19609,n01664990_55,n01664990,False,train,481,500,Hawksbill Turtle,,
19610,n01664990_149,n01664990,False,train,375,500,Hawksbill Turtle,,
19611,n01664990_188,n01664990,False,train,375,500,Hawksbill Turtle,,
19612,n01664990_197,n01664990,False,train,500,375,Hawksbill Turtle,,
19613,n01664990_443,n01664990,False,train,500,367,Hawksbill Turtle,,
19614,n01664990_546,n01664990,False,train,500,375,Hawksbill Turtle,,
19615,n01664990_678,n01664990,False,train,500,375,Hawksbill Turtle,,
19616,n01664990_815,n01664990,False,val,500,375,Hawksbill Turtle,,
19617,n01664990_828,n01664990,False,train,500,333,Hawksbill Turtle,,
19618,n01664990_857,n01664990,False,train,500,375,Hawksbill Turtle,,
19619,n01664990_888,n01664990,False,test,500,337,Hawksbill Turtle,,
19620,n01664990_950,n01664990,False,train,500,304,Hawksbill Turtle,,
19621,n01664990_988,n01664990,False,train,500,375,Hawksbill Turtle,,
19622,n01664990_1031,n01664990,False,val,500,333,Hawksbill Turtle,,
19623,n01664990_1036,n01664990,False,test,500,375,Hawksbill Turtle,,
19624,n01664990_1062,n01664990,False,train,500,375,Hawksbill Turtle,,
19625,n01664990_1111,n01664990,False,val,500,374,Hawksbill Turtle,,
19626,n01664990_1123,n01664990,False,train,500,374,Hawksbill Turtle,,
19627,n01664990_1157,n01664990,False,test,500,375,Hawksbill Turtle,,
19628,n01664990_1272,n01664990,False,val,323,500,Hawksbill Turtle,,
19629,n01664990_1308,n01664990,False,val,360,270,Hawksbill Turtle,,
19630,n01664990_1324,n01664990,False,test,500,333,Hawksbill Turtle,,
19631,n01664990_1328,n01664990,False,train,500,400,Hawksbill Turtle,,
19632,n01664990_1336,n01664990,False,test,500,334,Hawksbill Turtle,,
19633,n01664990_1402,n01664990,False,val,500,375,Hawksbill Turtle,,
19634,n01664990_1458,n01664990,False,train,500,375,Hawksbill Turtle,,
19635,n01664990_1522,n01664990,False,test,500,333,Hawksbill Turtle,,
19636,n01664990_1743,n01664990,False,train,500,375,Hawksbill Turtle,,
19637,n01664990_1765,n01664990,False,train,375,500,Hawksbill Turtle,,
19638,n01664990_1885,n01664990,False,train,500,375,Hawksbill Turtle,,
19639,n01664990_1924,n01664990,False,test,430,287,Hawksbill Turtle,,
19640,n01664990_1995,n01664990,False,test,500,375,Hawksbill Turtle,,
19641,n01664990_2033,n01664990,False,train,500,332,Hawksbill Turtle,,
19642,n01664990_2044,n01664990,False,train,500,375,Hawksbill Turtle,,
19643,n01664990_2051,n01664990,False,val,500,375,Hawksbill Turtle,,
19644,n01664990_2130,n01664990,False,train,500,375,Hawksbill Turtle,,
19645,n01664990_2243,n01664990,False,train,500,375,Hawksbill Turtle,,
19646,n01664990_2303,n01664990,False,train,500,375,Hawksbill Turtle,,
19647,n01664990_2366,n01664990,False,test,500,375,Hawksbill Turtle,,
19648,n01664990_2555,n01664990,False,val,500,349,Hawksbill Turtle,,
19649,n01664990_2597,n01664990,False,test,500,375,Hawksbill Turtle,,
19650,n01664990_2617,n01664990,False,train,500,375,Hawksbill Turtle,,
19651,n01664990_3145,n01664990,False,train,500,375,Hawksbill Turtle,,
19652,n01664990_3214,n01664990,False,train,500,375,Hawksbill Turtle,,
19653,n01664990_3313,n01664990,False,val,357,500,Hawksbill Turtle,,
19654,n01664990_3321,n01664990,False,test,500,375,Hawksbill Turtle,,
19655,n01664990_3379,n01664990,False,train,500,375,Hawksbill Turtle,,
19656,n01664990_3730,n01664990,False,train,500,375,Hawksbill Turtle,,
19657,n01664990_3765,n01664990,False,train,500,375,Hawksbill Turtle,,
19658,n01664990_3786,n01664990,False,train,500,375,Hawksbill Turtle,,
19659,n01664990_3789,n01664990,False,val,500,333,Hawksbill Turtle,,
19660,n01664990_3896,n01664990,False,test,334,500,Hawksbill Turtle,,
19661,n01664990_3907,n01664990,False,train,500,375,Hawksbill Turtle,,
19662,n01664990_4031,n01664990,False,val,500,375,Hawksbill Turtle,,
19663,n01664990_4083,n01664990,False,train,500,375,Hawksbill Turtle,,
19664,n01664990_4152,n01664990,False,test,500,333,Hawksbill Turtle,,
19665,n01664990_4155,n01664990,False,train,375,500,Hawksbill Turtle,,
19666,n01664990_4337,n01664990,False,train,500,406,Hawksbill Turtle,,
19667,n01664990_4496,n01664990,False,test,500,333,Hawksbill Turtle,,
19668,n01664990_4560,n01664990,False,val,500,352,Hawksbill Turtle,,
19669,n01664990_4642,n01664990,False,train,500,389,Hawksbill Turtle,,
19670,n01664990_4702,n01664990,False,train,500,337,Hawksbill Turtle,,
19671,n01664990_4707,n01664990,False,train,500,333,Hawksbill Turtle,,
19672,n01664990_4749,n01664990,False,val,500,375,Hawksbill Turtle,,
19673,n01664990_5041,n01664990,False,val,500,376,Hawksbill Turtle,,
19674,n01664990_5072,n01664990,False,train,500,375,Hawksbill Turtle,,
19675,n01664990_5289,n01664990,False,test,500,375,Hawksbill Turtle,,
19676,n01664990_5504,n01664990,False,test,500,375,Hawksbill Turtle,,
19677,n01664990_5664,n01664990,False,test,500,375,Hawksbill Turtle,,
19678,n01664990_5755,n01664990,False,train,500,375,Hawksbill Turtle,,
19679,n01664990_5843,n01664990,False,train,500,375,Hawksbill Turtle,,
19680,n01664990_5933,n01664990,False,val,500,375,Hawksbill Turtle,,
19681,n01664990_6015,n01664990,False,train,500,375,Hawksbill Turtle,,
19682,n01664990_6321,n01664990,False,test,500,375,Hawksbill Turtle,,
19683,n01664990_6328,n01664990,False,train,500,333,Hawksbill Turtle,,
19684,n01664990_6335,n01664990,False,train,500,375,Hawksbill Turtle,,
19685,n01664990_6436,n01664990,False,val,500,375,Hawksbill Turtle,,
19686,n01664990_6494,n01664990,False,train,500,375,Hawksbill Turtle,,
19687,n01664990_6665,n01664990,False,train,500,375,Hawksbill Turtle,,
19688,n01664990_6764,n01664990,False,train,340,500,Hawksbill Turtle,,
19689,n01664990_6774,n01664990,False,train,500,375,Hawksbill Turtle,,
19690,n01664990_6886,n01664990,False,test,500,333,Hawksbill Turtle,,
19691,n01664990_7011,n01664990,False,train,500,375,Hawksbill Turtle,,
19692,n01664990_7021,n01664990,False,test,500,333,Hawksbill Turtle,,
19693,n01664990_7058,n01664990,False,train,375,500,Hawksbill Turtle,,
19694,n01664990_7211,n01664990,False,train,500,333,Hawksbill Turtle,,
19695,n01664990_7514,n01664990,False,test,500,375,Hawksbill Turtle,,
19696,n01664990_7999,n01664990,False,val,500,334,Hawksbill Turtle,,
19697,n01664990_8103,n01664990,False,train,500,375,Hawksbill Turtle,,
19698,n01664990_8309,n01664990,False,train,500,333,Hawksbill Turtle,,
19699,n01664990_8504,n01664990,False,train,500,333,Hawksbill Turtle,,
19700,n01664990_8951,n01664990,False,train,500,333,Hawksbill Turtle,,
19701,n01664990_9463,n01664990,False,train,500,333,Hawksbill Turtle,,
19702,n01664990_10068,n01664990,False,train,500,333,Hawksbill Turtle,,
19703,n01664990_10232,n01664990,False,train,500,375,Hawksbill Turtle,,
19704,n01664990_10410,n01664990,False,train,500,381,Hawksbill Turtle,,
19705,n01664990_10583,n01664990,False,train,500,447,Hawksbill Turtle,,
19706,n01664990_10607,n01664990,False,val,500,375,Hawksbill Turtle,,
19707,n01664990_11280,n01664990,False,test,500,375,Hawksbill Turtle,,
19708,n01664990_11477,n01664990,False,train,500,333,Hawksbill Turtle,,
19709,n01664990_12022,n01664990,False,val,500,375,Hawksbill Turtle,,
19710,n01664990_12139,n01664990,False,train,500,351,Hawksbill Turtle,,
19711,n01664990_12813,n01664990,False,train,500,375,Hawksbill Turtle,,
19712,n01664990_13280,n01664990,False,val,500,334,Hawksbill Turtle,,
19713,n01664990_13299,n01664990,False,train,500,375,Hawksbill Turtle,,
19714,n01664990_13696,n01664990,False,test,500,375,Hawksbill Turtle,,
19715,n01664990_13729,n01664990,False,train,500,375,Hawksbill Turtle,,
19716,n01664990_13731,n01664990,False,train,500,361,Hawksbill Turtle,,
19717,n01664990_13755,n01664990,False,val,375,500,Hawksbill Turtle,,
19718,n01664990_13807,n01664990,False,val,500,375,Hawksbill Turtle,,
19719,n01664990_13925,n01664990,False,val,500,375,Hawksbill Turtle,,
19720,n01664990_14345,n01664990,False,train,500,375,Hawksbill Turtle,,
19721,n01664990_14369,n01664990,False,train,500,333,Hawksbill Turtle,,
19722,n01664990_14473,n01664990,False,val,500,375,Hawksbill Turtle,,
19723,n01664990_14661,n01664990,False,val,500,417,Hawksbill Turtle,,
19724,n01664990_14788,n01664990,False,train,500,375,Hawksbill Turtle,,
19725,n01664990_15462,n01664990,False,train,375,500,Hawksbill Turtle,,
19726,n01664990_15504,n01664990,False,train,500,375,Hawksbill Turtle,,
19727,n01664990_15544,n01664990,False,test,500,375,Hawksbill Turtle,,
19728,n01664990_15564,n01664990,False,test,500,375,Hawksbill Turtle,,
19729,n01664990_15773,n01664990,False,train,500,375,Hawksbill Turtle,,
19730,n01664990_15856,n01664990,False,test,500,375,Hawksbill Turtle,,
19731,n01664990_15926,n01664990,False,test,480,315,Hawksbill Turtle,,
19732,n01664990_16161,n01664990,False,val,500,433,Hawksbill Turtle,,
19733,n01664990_16290,n01664990,False,train,500,327,Hawksbill Turtle,,
19734,n01664990_16570,n01664990,False,train,500,375,Hawksbill Turtle,,
19735,n01664990_16584,n01664990,False,train,500,333,Hawksbill Turtle,,
19736,n01664990_16763,n01664990,False,train,500,375,Hawksbill Turtle,,
19737,n01664990_16772,n01664990,False,train,500,363,Hawksbill Turtle,,
19738,n01664990_17165,n01664990,False,val,500,375,Hawksbill Turtle,,
19739,n01664990_17860,n01664990,False,train,500,375,Hawksbill Turtle,,
19740,n01664990_18106,n01664990,False,train,500,375,Hawksbill Turtle,,
19741,n01664990_18209,n01664990,False,train,500,375,Hawksbill Turtle,,
19742,n01664990_18293,n01664990,False,test,500,375,Hawksbill Turtle,,
19743,n01664990_19215,n01664990,False,train,480,314,Hawksbill Turtle,,
19744,n01664990_19334,n01664990,False,test,500,333,Hawksbill Turtle,,
19745,n01664990_19581,n01664990,False,test,500,375,Hawksbill Turtle,,
19746,n01664990_19911,n01664990,False,train,500,375,Hawksbill Turtle,,
19747,n01664990_19939,n01664990,False,val,500,375,Hawksbill Turtle,,
19748,n01664990_19941,n01664990,False,train,500,364,Hawksbill Turtle,,
19749,n01664990_848,n01664990,False,train,500,375,Hawksbill Turtle,,
19750,n01664990_2323,n01664990,False,val,500,382,Hawksbill Turtle,,
19751,n01664990_2399,n01664990,False,train,500,334,Hawksbill Turtle,,
19752,n01664990_2564,n01664990,False,train,240,180,Hawksbill Turtle,,
19753,n01664990_4226,n01664990,False,train,500,375,Hawksbill Turtle,,
19754,n01664990_5966,n01664990,False,train,500,375,Hawksbill Turtle,,
19755,n01664990_8671,n01664990,False,test,375,500,Hawksbill Turtle,,
19756,n01664990_10825,n01664990,False,val,500,333,Hawksbill Turtle,,
19757,n01664990_11850,n01664990,False,train,375,500,Hawksbill Turtle,,
19758,n01664990_1048,n01664990,False,train,500,375,Hawksbill Turtle,,
19759,n01664990_2393,n01664990,False,train,500,423,Hawksbill Turtle,,
19760,n01664990_6658,n01664990,False,test,640,480,Hawksbill Turtle,,
19761,n01664990_8327,n01664990,False,train,500,333,Hawksbill Turtle,,
19762,n01664990_8624,n01664990,False,train,800,599,Hawksbill Turtle,,
19763,n01664990_8942,n01664990,False,val,500,400,Hawksbill Turtle,,
19764,n01664990_8964,n01664990,False,test,500,332,Hawksbill Turtle,,
19765,n01664990_9020,n01664990,False,train,375,500,Hawksbill Turtle,,
19766,n01664990_10062,n01664990,False,val,500,467,Hawksbill Turtle,,
19767,n01664990_10939,n01664990,False,train,500,366,Hawksbill Turtle,,
19768,n01664990_11434,n01664990,False,val,500,375,Hawksbill Turtle,,
19769,n01664990_12358,n01664990,False,train,500,375,Hawksbill Turtle,,
19770,n01664990_15095,n01664990,False,val,500,375,Hawksbill Turtle,,
19771,n01664990_16484,n01664990,False,val,432,324,Hawksbill Turtle,,
19772,n01664990_17230,n01664990,False,test,500,333,Hawksbill Turtle,,
19773,n01664990_18242,n01664990,False,train,500,333,Hawksbill Turtle,,
19774,n01664990_16547,n01664990,False,val,800,600,Hawksbill Turtle,,
19775,n01664990_6,n01664990,False,test,500,333,Hawksbill Turtle,,
19776,n01664990_16,n01664990,False,val,500,333,Hawksbill Turtle,,
19777,n01664990_24,n01664990,False,train,130,98,Hawksbill Turtle,,
19778,n01664990_48,n01664990,False,val,500,378,Hawksbill Turtle,,
19779,n01664990_53,n01664990,False,val,500,398,Hawksbill Turtle,,
19780,n01664990_56,n01664990,False,test,500,375,Hawksbill Turtle,,
19781,n01664990_99,n01664990,False,train,500,375,Hawksbill Turtle,,
19782,n01664990_163,n01664990,False,test,500,375,Hawksbill Turtle,,
19783,n01664990_171,n01664990,False,train,500,375,Hawksbill Turtle,,
19784,n01664990_184,n01664990,False,train,500,332,Hawksbill Turtle,,
19785,n01664990_250,n01664990,False,train,500,347,Hawksbill Turtle,,
19786,n01664990_255,n01664990,False,val,500,375,Hawksbill Turtle,,
19787,n01664990_274,n01664990,False,train,500,375,Hawksbill Turtle,,
19788,n01664990_281,n01664990,False,train,500,375,Hawksbill Turtle,,
19789,n01664990_283,n01664990,False,val,500,375,Hawksbill Turtle,,
19790,n01664990_290,n01664990,False,val,500,375,Hawksbill Turtle,,
19791,n01664990_300,n01664990,False,train,375,500,Hawksbill Turtle,,
19792,n01664990_342,n01664990,False,train,500,375,Hawksbill Turtle,,
19793,n01664990_349,n01664990,False,train,500,375,Hawksbill Turtle,,
19794,n01664990_375,n01664990,False,test,500,375,Hawksbill Turtle,,
19795,n01664990_392,n01664990,False,train,500,375,Hawksbill Turtle,,
19796,n01664990_413,n01664990,False,train,500,375,Hawksbill Turtle,,
19797,n01664990_432,n01664990,False,train,500,375,Hawksbill Turtle,,
19798,n01664990_453,n01664990,False,train,500,333,Hawksbill Turtle,,
19799,n01664990_483,n01664990,False,train,500,375,Hawksbill Turtle,,
19800,n01664990_516,n01664990,False,test,500,375,Hawksbill Turtle,,
19801,n01664990_520,n01664990,False,train,480,360,Hawksbill Turtle,,
19802,n01664990_543,n01664990,False,val,500,375,Hawksbill Turtle,,
19803,n01664990_567,n01664990,False,val,480,360,Hawksbill Turtle,,
19804,n01664990_570,n01664990,False,val,500,375,Hawksbill Turtle,,
19805,n01664990_586,n01664990,False,train,500,375,Hawksbill Turtle,,
19806,n01664990_596,n01664990,False,train,500,375,Hawksbill Turtle,,
19807,n01664990_604,n01664990,False,train,500,375,Hawksbill Turtle,,
19808,n01664990_618,n01664990,False,train,500,332,Hawksbill Turtle,,
19809,n01664990_643,n01664990,False,val,800,592,Hawksbill Turtle,,
19810,n01664990_648,n01664990,False,val,500,375,Hawksbill Turtle,,
19811,n01664990_655,n01664990,False,train,500,375,Hawksbill Turtle,,
19812,n01664990_672,n01664990,False,train,500,375,Hawksbill Turtle,,
19813,n01664990_690,n01664990,False,train,200,136,Hawksbill Turtle,,
19814,n01664990_698,n01664990,False,train,500,333,Hawksbill Turtle,,
19815,n01664990_722,n01664990,False,train,500,332,Hawksbill Turtle,,
19816,n01664990_741,n01664990,False,train,500,333,Hawksbill Turtle,,
19817,n01664990_751,n01664990,False,train,500,339,Hawksbill Turtle,,
19818,n01664990_756,n01664990,False,test,500,375,Hawksbill Turtle,,
19819,n01664990_762,n01664990,False,train,500,375,Hawksbill Turtle,,
19820,n01664990_780,n01664990,False,val,500,357,Hawksbill Turtle,,
19821,n01664990_806,n01664990,False,train,500,333,Hawksbill Turtle,,
19822,n01664990_814,n01664990,False,train,500,436,Hawksbill Turtle,,
19823,n01664990_838,n01664990,False,train,500,334,Hawksbill Turtle,,
19824,n01664990_843,n01664990,False,train,500,375,Hawksbill Turtle,,
19825,n01664990_850,n01664990,False,train,500,375,Hawksbill Turtle,,
19826,n01664990_869,n01664990,False,train,500,375,Hawksbill Turtle,,
19827,n01664990_881,n01664990,False,train,500,375,Hawksbill Turtle,,
19828,n01664990_897,n01664990,False,test,160,107,Hawksbill Turtle,,
19829,n01664990_911,n01664990,False,train,500,332,Hawksbill Turtle,,
19830,n01664990_923,n01664990,False,train,500,375,Hawksbill Turtle,,
19831,n01664990_924,n01664990,False,val,500,375,Hawksbill Turtle,,
